date,merchant,description,amount,category,profile,bank,currency
2025-11-19,Costco,Groceries payment - Costco,-205.58,Groceries,Professional,TD,CAD
2025-11-19,TFSA Transfer,TD card transaction at TFSA Transfer,-1124.19,Savings/Investments,Professional,TD,CAD
2025-11-23,Hydro One,Hydro One purchase,-119.92,Utilities,Professional,TD,CAD
2025-11-23,Sobeys,TD card transaction at Sobeys,-70.0,Groceries,Professional,TD,CAD
2025-11-26,Sobeys,Sobeys purchase,-202.05,Groceries,Professional,TD,CAD
2025-11-28,Shell,Shell debit transaction,-142.79,Transportation,Professional,TD,CAD
2025-12-01,Client Transfer,Client Transfer income deposit,4895.4,Income,Professional,TD,CAD
2025-12-02,Condo Rent,Condo Rent debit transaction,-1537.3,Housing,Professional,TD,CAD
2025-12-03,Costco,TD card transaction at Costco,-131.35,Groceries,Professional,TD,CAD
2025-12-15,GO Transit,Transportation payment - GO Transit,-55.63,Transportation,Professional,TD,CAD
2025-12-15,Netflix,Netflix purchase,-62.8,Subscriptions,Professional,TD,CAD
2025-12-16,GO Transit,GO Transit debit transaction,-78.96,Transportation,Professional,TD,CAD
2025-12-16,Loblaws,Loblaws purchase,-195.62,Groceries,Professional,TD,CAD
2025-12-20,Air Canada,Air Canada debit transaction,-183.28,Travel,Professional,TD,CAD
2025-12-20,Marriott,Travel payment - Marriott,-456.55,Travel,Professional,TD,CAD
2025-12-20,RBC InvestEase,RBC InvestEase purchase,-305.54,Savings/Investments,Professional,TD,CAD
2025-12-23,Marriott,Marriott purchase,-620.53,Travel,Professional,TD,CAD
2025-12-25,Costco,TD card transaction at Costco,-117.53,Groceries,Professional,TD,CAD
2025-12-25,Uber Eats,Uber Eats purchase,-131.21,Dining,Professional,TD,CAD
2025-12-27,Loblaws,Loblaws debit transaction,-229.43,Groceries,Professional,TD,CAD
2025-12-27,Starbucks,TD card transaction at Starbucks,-11.39,Coffee,Professional,TD,CAD
2025-12-28,Shell,Transportation payment - Shell,-80.15,Transportation,Professional,TD,CAD
2026-01-01,Client Transfer,Direct deposit from Client Transfer,4994.66,Income,Professional,TD,CAD
2026-01-01,Starbucks,Starbucks purchase,-5.73,Coffee,Professional,TD,CAD
2026-01-02,Mortgage Payment,Mortgage Payment debit transaction,-2394.03,Housing,Professional,TD,CAD
2026-01-06,Starbucks,TD card transaction at Starbucks,-11.11,Coffee,Professional,TD,CAD
2026-01-10,Balzac's Coffee,TD card transaction at Balzac's Coffee,-19.32,Coffee,Professional,TD,CAD
2026-01-10,Hydro One,Hydro One purchase,-243.5,Utilities,Professional,TD,CAD
2026-01-12,Petro Canada,Transportation payment - Petro Canada,-148.89,Transportation,Professional,TD,CAD
2026-01-15,Adobe,TD card transaction at Adobe,-71.62,Subscriptions,Professional,TD,CAD
2026-01-15,Freshii,Freshii debit transaction,-159.18,Dining,Professional,TD,CAD
2026-01-15,GO Transit,TD card transaction at GO Transit,-165.85,Transportation,Professional,TD,CAD
2026-01-17,Balzac's Coffee,Coffee payment - Balzac's Coffee,-11.7,Coffee,Professional,TD,CAD
2026-01-18,Tim Hortons,Tim Hortons debit transaction,-7.13,Coffee,Professional,TD,CAD
2026-01-20,Wealthsimple,Wealthsimple purchase,-855.34,Savings/Investments,Professional,TD,CAD
2026-01-21,Balzac's Coffee,Balzac's Coffee debit transaction,-14.58,Coffee,Professional,TD,CAD
2026-01-23,Loblaws,Loblaws purchase,-63.0,Groceries,Professional,TD,CAD
2026-01-24,Sobeys,Sobeys purchase,-156.41,Groceries,Professional,TD,CAD
2026-01-24,Uber,Transportation payment - Uber,-66.06,Transportation,Professional,TD,CAD
2026-01-27,Costco,TD card transaction at Costco,-149.01,Groceries,Professional,TD,CAD
2026-01-30,Payroll Deposit,Payroll Deposit income deposit,3726.86,Income,Professional,TD,CAD
2026-02-01,Client Transfer,Client Transfer income deposit,4865.33,Income,Professional,TD,CAD
2026-02-02,Mortgage Payment,Mortgage Payment debit transaction,-2647.51,Housing,Professional,TD,CAD
2026-02-02,Sobeys,Groceries payment - Sobeys,-94.62,Groceries,Professional,TD,CAD
2026-02-03,TFSA Transfer,Savings/Investments payment - TFSA Transfer,-1172.63,Savings/Investments,Professional,TD,CAD
2026-02-05,Starbucks,Starbucks debit transaction,-6.47,Coffee,Professional,TD,CAD
2026-02-06,Air Canada,Travel payment - Air Canada,-456.62,Travel,Professional,TD,CAD
2026-02-08,Balzac's Coffee,TD card transaction at Balzac's Coffee,-15.49,Coffee,Professional,TD,CAD
2026-02-08,Petro Canada,Petro Canada purchase,-52.28,Transportation,Professional,TD,CAD
2026-02-09,Netflix,Netflix purchase,-51.97,Subscriptions,Professional,TD,CAD
2026-02-09,Wealthsimple,Savings/Investments payment - Wealthsimple,-1182.47,Savings/Investments,Professional,TD,CAD
2026-02-10,Enbridge Gas,Enbridge Gas purchase,-189.29,Utilities,Professional,TD,CAD
2026-02-12,Costco,TD card transaction at Costco,-172.18,Groceries,Professional,TD,CAD
2026-02-12,Starbucks,Coffee payment - Starbucks,-5.48,Coffee,Professional,TD,CAD
2026-02-13,Starbucks,Coffee payment - Starbucks,-11.11,Coffee,Professional,TD,CAD
2026-02-14,Bell Internet,Bell Internet purchase,-213.42,Utilities,Professional,TD,CAD
2026-02-15,Spotify,Spotify purchase,-35.13,Subscriptions,Professional,TD,CAD
2026-02-15,Uber Eats,Dining payment - Uber Eats,-145.97,Dining,Professional,TD,CAD
2026-02-16,Netflix,Netflix debit transaction,-51.78,Subscriptions,Professional,TD,CAD
2026-02-18,Spotify,Subscriptions payment - Spotify,-49.56,Subscriptions,Professional,TD,CAD
2026-02-19,Uber,Transportation payment - Uber,-69.2,Transportation,Professional,TD,CAD
2026-02-21,Freshii,Freshii debit transaction,-87.48,Dining,Professional,TD,CAD
2026-02-21,Uber,Uber debit transaction,-22.67,Transportation,Professional,TD,CAD
2026-02-22,Spotify,Spotify purchase,-11.95,Subscriptions,Professional,TD,CAD
2026-02-24,Loblaws,Loblaws debit transaction,-214.62,Groceries,Professional,TD,CAD
2026-02-25,Freshii,Dining payment - Freshii,-114.87,Dining,Professional,TD,CAD
2026-02-25,Local Restaurant,Local Restaurant debit transaction,-52.49,Dining,Professional,TD,CAD
2026-03-01,Loblaws,Loblaws purchase,-212.28,Groceries,Professional,TD,CAD
2026-03-01,Payroll Deposit,Payroll Deposit income deposit,6070.99,Income,Professional,TD,CAD
2026-03-02,Mortgage Payment,Mortgage Payment debit transaction,-2401.11,Housing,Professional,TD,CAD
2026-03-05,Petro Canada,Petro Canada purchase,-138.63,Transportation,Professional,TD,CAD
2026-03-08,Expedia,Expedia debit transaction,-452.33,Travel,Professional,TD,CAD
2026-03-09,Starbucks,TD card transaction at Starbucks,-8.07,Coffee,Professional,TD,CAD
2026-03-10,Bell Internet,Utilities payment - Bell Internet,-251.87,Utilities,Professional,TD,CAD
2026-03-14,Tim Hortons,Tim Hortons purchase,-5.42,Coffee,Professional,TD,CAD
2026-03-15,LinkedIn Premium,LinkedIn Premium debit transaction,-26.5,Subscriptions,Professional,TD,CAD
2026-03-15,Mortgage Payment,Mortgage Payment debit transaction,-1681.27,Housing,Professional,TD,CAD
2026-03-15,The Keg,The Keg purchase,-20.21,Dining,Professional,TD,CAD
2026-03-16,Shell,Shell debit transaction,-144.33,Transportation,Professional,TD,CAD
2026-03-16,Tim Hortons,TD card transaction at Tim Hortons,-12.23,Coffee,Professional,TD,CAD
2026-03-17,Air Canada,Air Canada debit transaction,-377.33,Travel,Professional,TD,CAD
2026-03-20,Wealthsimple,Savings/Investments payment - Wealthsimple,-896.0,Savings/Investments,Professional,TD,CAD
2026-03-23,Freshii,Freshii purchase,-85.47,Dining,Professional,TD,CAD
2026-03-23,LinkedIn Premium,LinkedIn Premium purchase,-34.81,Subscriptions,Professional,TD,CAD
2026-03-24,Wealthsimple,Savings/Investments payment - Wealthsimple,-320.64,Savings/Investments,Professional,TD,CAD
2026-03-26,Costco,Costco purchase,-145.37,Groceries,Professional,TD,CAD
2026-03-26,Petro Canada,Transportation payment - Petro Canada,-168.13,Transportation,Professional,TD,CAD
2026-03-27,Air Canada,Air Canada debit transaction,-759.78,Travel,Professional,TD,CAD
2026-03-27,Client Transfer,Client Transfer income deposit,7489.17,Income,Professional,TD,CAD
2026-03-27,Starbucks,Coffee payment - Starbucks,-9.53,Coffee,Professional,TD,CAD
2026-03-29,Mortgage Payment,TD card transaction at Mortgage Payment,-2433.39,Housing,Professional,TD,CAD
2026-03-29,Uber,Uber purchase,-60.36,Transportation,Professional,TD,CAD
2026-03-31,Balzac's Coffee,TD card transaction at Balzac's Coffee,-8.19,Coffee,Professional,TD,CAD
2026-04-01,Payroll Deposit,Direct deposit from Payroll Deposit,7732.52,Income,Professional,TD,CAD
2026-04-01,Starbucks,Coffee payment - Starbucks,-17.92,Coffee,Professional,TD,CAD
2026-04-02,Condo Rent,Housing payment - Condo Rent,-2500.81,Housing,Professional,TD,CAD
2026-04-06,Starbucks,Starbucks debit transaction,-6.81,Coffee,Professional,TD,CAD
2026-04-07,Costco,Costco debit transaction,-145.83,Groceries,Professional,TD,CAD
2026-04-08,Bell Internet,Bell Internet debit transaction,-108.45,Utilities,Professional,TD,CAD
2026-04-10,Bell Internet,Bell Internet purchase,-222.66,Utilities,Professional,TD,CAD
2026-04-10,GO Transit,GO Transit purchase,-156.93,Transportation,Professional,TD,CAD
2026-04-12,Condo Rent,Condo Rent purchase,-1871.97,Housing,Professional,TD,CAD
2026-04-13,Sobeys,Sobeys debit transaction,-229.02,Groceries,Professional,TD,CAD
2026-04-15,Local Restaurant,Dining payment - Local Restaurant,-71.88,Dining,Professional,TD,CAD
2026-04-15,Spotify,Spotify debit transaction,-30.47,Subscriptions,Professional,TD,CAD
2026-04-18,RBC InvestEase,TD card transaction at RBC InvestEase,-498.93,Savings/Investments,Professional,TD,CAD
2026-04-20,TFSA Transfer,TD card transaction at TFSA Transfer,-1023.66,Savings/Investments,Professional,TD,CAD
2026-04-21,Uber,Uber purchase,-105.16,Transportation,Professional,TD,CAD
2026-04-23,Hydro One,Hydro One purchase,-92.09,Utilities,Professional,TD,CAD
2026-04-26,Air Canada,Air Canada debit transaction,-1136.24,Travel,Professional,TD,CAD
2026-04-26,GO Transit,Transportation payment - GO Transit,-55.67,Transportation,Professional,TD,CAD
2026-04-26,Tim Hortons,Coffee payment - Tim Hortons,-14.65,Coffee,Professional,TD,CAD
2026-04-27,Client Transfer,Client Transfer income deposit,3507.65,Income,Professional,TD,CAD
2026-04-27,GO Transit,GO Transit debit transaction,-78.21,Transportation,Professional,TD,CAD
2026-04-29,Freshii,Freshii debit transaction,-120.26,Dining,Professional,TD,CAD
2026-04-29,Loblaws,TD card transaction at Loblaws,-69.66,Groceries,Professional,TD,CAD
2026-04-29,Uber,TD card transaction at Uber,-158.71,Transportation,Professional,TD,CAD
2026-04-30,Costco,Costco purchase,-183.78,Groceries,Professional,TD,CAD
2026-04-30,Costco,Costco debit transaction,-77.72,Groceries,Professional,TD,CAD
2026-05-01,Payroll Deposit,Direct deposit from Payroll Deposit,5302.4,Income,Professional,TD,CAD
2026-05-02,Balzac's Coffee,Coffee payment - Balzac's Coffee,-10.93,Coffee,Professional,TD,CAD
2026-05-02,GO Transit,TD card transaction at GO Transit,-114.81,Transportation,Professional,TD,CAD
2026-05-02,Mortgage Payment,Mortgage Payment purchase,-1603.36,Housing,Professional,TD,CAD
2026-05-04,Shell,Transportation payment - Shell,-109.03,Transportation,Professional,TD,CAD
2026-05-04,Uber,Transportation payment - Uber,-96.88,Transportation,Professional,TD,CAD
2026-05-10,Uber,Uber purchase,-139.63,Transportation,Professional,TD,CAD
2026-05-12,Sobeys,TD card transaction at Sobeys,-228.97,Groceries,Professional,TD,CAD
2026-05-12,Tim Hortons,Tim Hortons purchase,-12.57,Coffee,Professional,TD,CAD
2026-05-13,Client Transfer,Direct deposit from Client Transfer,3213.27,Income,Professional,TD,CAD
2026-05-13,Loblaws,Loblaws purchase,-212.82,Groceries,Professional,TD,CAD
2026-05-16,Expedia,TD card transaction at Expedia,-979.75,Travel,Professional,TD,CAD
2026-05-19,Costco,Groceries payment - Costco,-130.32,Groceries,Professional,TD,CAD
2026-05-20,TFSA Transfer,Savings/Investments payment - TFSA Transfer,-194.06,Savings/Investments,Professional,TD,CAD
2026-05-28,Mortgage Payment,Mortgage Payment purchase,-2420.3,Housing,Professional,TD,CAD
2026-05-28,Shell,Shell purchase,-124.02,Transportation,Professional,TD,CAD
2026-05-30,Uber Eats,Uber Eats debit transaction,-49.1,Dining,Professional,TD,CAD
2026-06-01,Payroll Deposit,Payroll Deposit income deposit,5130.58,Income,Professional,TD,CAD
2026-06-02,Condo Rent,Housing payment - Condo Rent,-2755.51,Housing,Professional,TD,CAD
2026-06-06,RBC InvestEase,RBC InvestEase debit transaction,-530.89,Savings/Investments,Professional,TD,CAD
2026-06-08,GO Transit,GO Transit purchase,-112.68,Transportation,Professional,TD,CAD
2026-06-10,Bell Internet,Bell Internet debit transaction,-80.93,Utilities,Professional,TD,CAD
2026-06-11,Sobeys,Sobeys purchase,-52.09,Groceries,Professional,TD,CAD
2026-06-15,Adobe,Subscriptions payment - Adobe,-65.2,Subscriptions,Professional,TD,CAD
2026-06-15,Costco,Costco purchase,-147.95,Groceries,Professional,TD,CAD
2026-06-17,Tim Hortons,Coffee payment - Tim Hortons,-16.51,Coffee,Professional,TD,CAD
2026-06-18,Loblaws,Groceries payment - Loblaws,-76.06,Groceries,Professional,TD,CAD
2026-06-20,TFSA Transfer,TFSA Transfer debit transaction,-549.15,Savings/Investments,Professional,TD,CAD
2026-06-26,Freshii,Dining payment - Freshii,-43.65,Dining,Professional,TD,CAD
2026-06-29,Loblaws,TD card transaction at Loblaws,-86.63,Groceries,Professional,TD,CAD
2026-07-01,Payroll Deposit,Payroll Deposit income deposit,7498.81,Income,Professional,TD,CAD
2026-07-02,Condo Rent,Condo Rent purchase,-2682.89,Housing,Professional,TD,CAD
2026-07-03,Costco,Costco debit transaction,-140.21,Groceries,Professional,TD,CAD
2026-07-03,GO Transit,Transportation payment - GO Transit,-46.69,Transportation,Professional,TD,CAD
2026-07-03,Tim Hortons,Coffee payment - Tim Hortons,-19.04,Coffee,Professional,TD,CAD
2026-07-04,The Keg,TD card transaction at The Keg,-114.7,Dining,Professional,TD,CAD
2026-07-09,Tim Hortons,Tim Hortons debit transaction,-6.6,Coffee,Professional,TD,CAD
2026-07-10,Enbridge Gas,Utilities payment - Enbridge Gas,-225.25,Utilities,Professional,TD,CAD
2026-07-11,Loblaws,TD card transaction at Loblaws,-234.45,Groceries,Professional,TD,CAD
2026-07-12,Hydro One,Utilities payment - Hydro One,-258.18,Utilities,Professional,TD,CAD
2026-07-13,Bell Internet,TD card transaction at Bell Internet,-228.07,Utilities,Professional,TD,CAD
2026-07-13,Client Transfer,Direct deposit from Client Transfer,6350.35,Income,Professional,TD,CAD
2026-07-15,Adobe,Subscriptions payment - Adobe,-27.88,Subscriptions,Professional,TD,CAD
2026-07-15,Sobeys,Groceries payment - Sobeys,-134.1,Groceries,Professional,TD,CAD
2026-07-16,Freshii,Freshii purchase,-63.29,Dining,Professional,TD,CAD
2026-07-16,Uber Eats,Uber Eats purchase,-89.15,Dining,Professional,TD,CAD
2026-07-17,Freshii,Freshii purchase,-81.8,Dining,Professional,TD,CAD
2026-07-17,TFSA Transfer,TD card transaction at TFSA Transfer,-405.12,Savings/Investments,Professional,TD,CAD
2026-07-20,Hydro One,Hydro One debit transaction,-121.23,Utilities,Professional,TD,CAD
2026-07-20,Loblaws,Loblaws debit transaction,-197.89,Groceries,Professional,TD,CAD
2026-07-20,Wealthsimple,Wealthsimple debit transaction,-1018.64,Savings/Investments,Professional,TD,CAD
2026-07-24,Freshii,TD card transaction at Freshii,-55.83,Dining,Professional,TD,CAD
2026-07-29,Condo Rent,Housing payment - Condo Rent,-1863.67,Housing,Professional,TD,CAD
2026-07-30,Mortgage Payment,Housing payment - Mortgage Payment,-2847.19,Housing,Professional,TD,CAD
2026-08-01,Payroll Deposit,Direct deposit from Payroll Deposit,7429.89,Income,Professional,TD,CAD
2026-08-02,Condo Rent,TD card transaction at Condo Rent,-1818.38,Housing,Professional,TD,CAD
2026-08-02,Sobeys,Sobeys purchase,-139.67,Groceries,Professional,TD,CAD
2026-08-02,Starbucks,TD card transaction at Starbucks,-19.09,Coffee,Professional,TD,CAD
2026-08-09,Mortgage Payment,Mortgage Payment debit transaction,-2523.6,Housing,Professional,TD,CAD
2026-08-10,Enbridge Gas,Enbridge Gas purchase,-223.27,Utilities,Professional,TD,CAD
2026-08-11,Uber Eats,Uber Eats debit transaction,-78.69,Dining,Professional,TD,CAD
2026-08-12,Balzac's Coffee,Balzac's Coffee purchase,-13.77,Coffee,Professional,TD,CAD
2026-08-12,LinkedIn Premium,Subscriptions payment - LinkedIn Premium,-68.7,Subscriptions,Professional,TD,CAD
2026-08-13,Starbucks,TD card transaction at Starbucks,-4.1,Coffee,Professional,TD,CAD
2026-08-15,GO Transit,GO Transit purchase,-139.93,Transportation,Professional,TD,CAD
2026-08-15,Netflix,Netflix purchase,-72.2,Subscriptions,Professional,TD,CAD
2026-08-15,Starbucks,Coffee payment - Starbucks,-6.11,Coffee,Professional,TD,CAD
2026-08-20,TFSA Transfer,TFSA Transfer purchase,-1071.12,Savings/Investments,Professional,TD,CAD
2026-08-22,Tim Hortons,Tim Hortons debit transaction,-5.92,Coffee,Professional,TD,CAD
2026-08-23,Balzac's Coffee,Balzac's Coffee purchase,-5.46,Coffee,Professional,TD,CAD
2026-08-23,Loblaws,Groceries payment - Loblaws,-91.87,Groceries,Professional,TD,CAD
2026-08-25,Mortgage Payment,Housing payment - Mortgage Payment,-2782.59,Housing,Professional,TD,CAD
2026-08-31,Costco,Costco debit transaction,-76.38,Groceries,Professional,TD,CAD
2026-08-31,Petro Canada,Petro Canada purchase,-72.54,Transportation,Professional,TD,CAD
2026-09-01,Client Transfer,Client Transfer income deposit,4244.22,Income,Professional,TD,CAD
2026-09-02,Mortgage Payment,Housing payment - Mortgage Payment,-1771.26,Housing,Professional,TD,CAD
2026-09-02,Tim Hortons,Tim Hortons debit transaction,-9.63,Coffee,Professional,TD,CAD
2026-09-03,Balzac's Coffee,Balzac's Coffee debit transaction,-18.43,Coffee,Professional,TD,CAD
2026-09-03,Costco,Costco debit transaction,-235.59,Groceries,Professional,TD,CAD
2026-09-03,Payroll Deposit,Payroll Deposit income deposit,4743.14,Income,Professional,TD,CAD
2026-09-07,Freshii,TD card transaction at Freshii,-80.17,Dining,Professional,TD,CAD
2026-09-07,Payroll Deposit,Payroll Deposit income deposit,5668.61,Income,Professional,TD,CAD
2026-09-08,Costco,Costco debit transaction,-194.74,Groceries,Professional,TD,CAD
2026-09-10,Bell Internet,TD card transaction at Bell Internet,-237.65,Utilities,Professional,TD,CAD
2026-09-11,Marriott,Marriott purchase,-601.16,Travel,Professional,TD,CAD
2026-09-11,The Keg,The Keg debit transaction,-77.74,Dining,Professional,TD,CAD
2026-09-12,Loblaws,Loblaws debit transaction,-161.06,Groceries,Professional,TD,CAD
2026-09-13,Uber Eats,TD card transaction at Uber Eats,-157.02,Dining,Professional,TD,CAD
2026-09-15,Adobe,Adobe debit transaction,-30.66,Subscriptions,Professional,TD,CAD
2026-09-16,Bell Internet,Utilities payment - Bell Internet,-60.74,Utilities,Professional,TD,CAD
2026-09-16,Loblaws,Loblaws purchase,-125.62,Groceries,Professional,TD,CAD
2026-09-19,Loblaws,Loblaws debit transaction,-213.71,Groceries,Professional,TD,CAD
2026-09-19,Wealthsimple,Savings/Investments payment - Wealthsimple,-908.93,Savings/Investments,Professional,TD,CAD
2026-09-20,TFSA Transfer,TD card transaction at TFSA Transfer,-576.19,Savings/Investments,Professional,TD,CAD
